COMMENTS;SHELF;PN;DESC;QTY;;COND;SN;TAG INFO;TAG INFO;TAG DATE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3020031;RING-MTG TOP REAR FIRESEAL;1;EA;RP;;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3011845;RING MNTG TOP CENTER FSEAL ASYO;1;EA;RP;;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3104515-01;RING-MOUNTING,BTM CENTER FSEAL,ASYO;1;EA;RP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3104519-01;RING-MTNG,TOP CENTER FIRESEAL,ASYO;1;EA;RP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3020032;RING-MTG;1;EA;AR;;Dallas Airmotive Condemn Tag;CONDEMN TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3032794;TUBE-FUEL PRESSURE,ASYO;1;EA;RP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3100174-01;PISTON-TORQUEMETER;1;EA;RP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3029132;DIAPHRAM;1;EA;RP;10077;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3018950;HOUSING ASSY-ACCY GEARBOX;1;EA;RP;30281;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-3;3101626-02;RING-MOUNT BOTTOM REAR FIRESEAL ASYO;1;EA;RP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-4;3120081-03;HOUSING ASSY-PROP.RDCN GRBX, FRONT;1;EA;RP;9H832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF A-4;3041431;DISC-TURBINE;1;EA;AR;23B500;Unserviceable Tag;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-1;3013217;TUBE-SCAVENGE OIL TRANSFER;1;EA;OH;N/A / C90989;WENCOR, LLC;WENCOR, LLC;08/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2 UNITS REFER TO CERT REF#;SHELF B-1;3019274;TUBE-TRANS;2;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078  CERT REF# 93175 & 93176;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-1;3019267;CASING-FLEX.SHAFT;1;EA;OH;N/A;PWC Transport Canada DR;TCCA 24-0078;Dec 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-1;3019274;TUBE-TRANS;2;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-1;3022406;DUCT ASSEMBLY TURBINE EXHAUST;1;EA;RP;4A290;STANDARD AERO reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3008182;GEARSHAFT-SPUR;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3116034-01;SEAL AIR COMPRESSOR TURBINE ST;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3012124;HOUSING ASY MAIN SCAV PUMP IN;1;EA;OH;N/A;TCCA 24-0078 STANDARD AERO;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3017967;SEAL-AIR COMPR ROTOR;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3027693;WASHER-THRUST 1ST STAGE SUN GEAR;1;EA;OH;N/A;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3023254;STOP-2ND STAGE SUN GEAR;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3022041;#3 BEARING SPACER;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3023678;HOUSING-TURBINE INTERSTAGE AIR SEAL;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3017444;TRAY-OIL ACCESSORY GEARBOX;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3015599;HOUSING-NO 1 BEARING OUTER;1;EA;OH;N/A;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3008786;SHAFT-SCAVENGE PUMP DRIVE;1;EA;OH;N/A;TCCA 24-0078 STANDARD AERO;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3005664;SHAFTGEAR-BEVEL GOVERNOR DRIVE;2;EA;OH;N/A;TCCA 24-0078 STANDARD AERO ;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3031639;COUPLING-POWER TURBINE SHAFT;1;EA;OH;3E316;STANDARD AERO LTD;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3013146;ADAPTER-PROP SHAFT OIL TRANS TUBE;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3013145;TUBE-PROP.SHAFT OIL TRANSFER;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3008799;GEAR - SPUR;2;EA;OH;N/A;TCCA 24-0078 STANDARD AERO;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3006960;BODY ASSY-MAIN SCAV PMP OUTER;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3013143;NOZZLE OIL 2ND STG REDN;5;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3004586;WASHER-THR-1STG CARRIER;1;EA;OH;N/A;TCCA 24-0078 STANDARD AERO;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3105172-01;OIL PRESSURE TUBE RETAINING PLATE;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3024033;#4 BEARING OIL NOZZLE;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3026654;STRAINER SLEEVE-SCAVENGE OIL;1;EA;OH;N/A;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;May 2004 Fichier 101325 page 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3028393;SEAT - CHECK VALVE;1;EA;OH;N/A;STANDARD AERO TCCA24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3019257;BALL;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3008785;GEAR-SPUR;2;EA;OH;N/A;TCCA 24-0078 STANDARD AERO;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3008784;GEAR-SPUR;2;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3102546-01;NUT-PLAIN ROUND;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3023252;ADAPTER-1ST STAGE CARRIER;1;EA;OH;1T749;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3026886;TUBE-TRANSFER;1;EA;OH;N/A;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3017477;NUT-PLAIN ROUND;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-14;SHELF B-2;3017479;NUT-PLAIN;1;EA;OH;N/A;STANDARD AERO Transport Canada DR;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3109091-01;COVER-#2 BEARING HOUSING;1;EA;OH;N/A;PRATT&WHITNEY - TCAA 24-0078;TCCA 24-0078;16/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3106447-01;HOUSING-NO 1 BEARING,INNER;1;EA;OH;N/A;PRATT&WHITNEY - TCAA 24-0078;TCCA 24-0078;15/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3028664;GEAR-SPUR MAIN PRESSURE PUMP;2;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;17/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3106446-01;HOUSING-NO 1 BEARING,OUTER;1;EA;OH;N/A;PRATT&WHITNEY - TCAA 24-0078;TCCA 24-0078;15/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3004117;SHAFTGEAR MAIN SCAVENGE PUMP;1;EA;OH;N/A;TCCA 24-0078 STANDARD AERO ;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3004117;SHAFTGEAR MAIN SCAVENGE PUMP;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;26/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3008785;GEAR-SPUR;2;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;26/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3008785;GEAR-SPUR;2;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;November 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3013146;ADAPTER-PROP SHAFT OIL TRANS TUBE;1;EA;RP;N/A;Dallas Airmotive ID Tag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3101826-01;SHAFT-PLANET GEAR;5;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3029485;VALVE;1;EA;OH;N/A;Dallas Airmotive Faa Dual Release ;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3021182;HOUSING-IMPELLER;1;EA;OH;PWV1395;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;16/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3008778;COUPLING-SCAVENGE PUMP DRIVE;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;17/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-15;SHELF B-2;3006246;RING-EXT;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;16/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-3;3013045;CASE ASSY-COMPRESSOR INLET;1;EA;RP;P533;Vector Aerospace As Removed;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-3;3028746;SHAFT ASSY;1;EA;RP;8B768;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-3;3033353;VANE RING TURBINE;1;EA;RP;PWC7257;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-3;3019274;TUBE-TRANS;2;EA;AR;;UNSERVICEABLE TAG;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF B-4;3013132;CARRIER-SECOND STAGE REDUCTION;1;EA;RP;1504;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SHIPPED 7-19-17;SHELF B-4;3007178 SB1236 SB1232;GEARBOX HOUSING;1;EA;OH;A4830;DALLAS AIRMOTIVE OH CERT;FAA 8130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-1;3007184;CASE ASSY-PROP RDCN GRBX FRONT;1;EA;AR;A3572;AR TAG VECTOR;AR TAG;29/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JOEY PHOTOGRAPHED;SHELF C-1;3023498;EXHAUST DUCT;1;EA;AR;PWC00L2918;Atech Turbine Component;Atech Turbine Component;10/08/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;693206WE;GASKET;21;EA;NE;277928-1;Wencor West INC;Wencor West INC;August 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3011095;SHAFT-POWER TURBINE;1;EA;OH;35A297;DALLAS AIRMOTIVE FAA;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3015527;SEAL-AIR COMPRESSOR TURBINE STATOR;1;EA;OH;N/A;Dallas Air Motive FAA 8130 DR;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3018389;SPACER-COMPRESSOR DISC;1;EA;OH;PWC91D3680;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;23/12/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3019283;TUBE-FUEL PRESSURE;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3019314;RING-MTG TOP CENTER FIRESEAL;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3019316;RING-MTG BOTTOM CENTER FIRESEAL;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3020667;TUBE-PRESS.OIL TRANSFER;1;EA;OH;N/A / C72122;8130 WENCOR;FAA 8130;08/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3021182;HOUSING-IMPELLER;1;EA;OH;N/A;COVINGTON AIRCRAFT 8130 DR;FAA 8130;29/01/2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3021779;TUBE-NO.3+NO.4 BRG SCAV;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JOEY PHOTOGRAPHED;SHELF C-2;3023034;TUBE-FUEL PRESSURE PRIMARY;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3026667;BAFFLE-AIR COMPRESSOR TURBINE;1;EA;OH;N/A;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3030994;RING ASSEMBLY MOUNTING BOTTOM;1;EA;OH;N/A;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3039172;SEAL, INTERSTAGE;1;EA;OH;35A516;LUFTHANSA - JAA;JAA FORM 1;10/04/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3105281-02;GEARSHAFT;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF C-2;3107063-01;COMPRESSOR-ASYO STATOR;1;EA;OH;SS3137E;CHROMALLOY DALLAS FAA DR EASA;FAA 8130;22/03/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-1;3022406;DUCT ASSEMBLY TURBINE EXHAUST;1;EA;OH;A4749;TURBINE WELD INC 8130 DR;FAA 8130;11/09/2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-1;3100481-01;TUBE-TRANS.PKG..750X34.305,ASYO;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;26/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3007024;CENTER OIL TANK TUBE;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130 JAA;FAA 8130;03/04/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3008182;GEARSHAFT-SPUR;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;16/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3011095;SHAFT-POWER TURBINE;1;EA;OH;6B312;TCCA 24-0078 PRATT&WHITNEY ;TCCA 24-0078;20/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3011498;NO. 2 BEARING COVER;1;EA;OH;1421;DALLAS AIRMOTIVE 8130;FAA 8130;06/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3011839;CASING-FLEX SHAFT;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3011839;CASING-FLEX SHAFT;1;EA;OH;NSN;DALLAS AIRMOTIVE 8130;FAA 8130;27/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3012285;GEAR SUN 2ND STAGE;1;EA;OH;5239;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;18/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3012521;SPACER COMPR DISC;1;EA;OH;5B2063;VECTOR AEROSPACE TCCA;TCCA 24-0078;10/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3013217;TUBE-SCAVENGE OIL TRANSFER;1;EA;OH;N/A;VECTOR ARC FROM1;TCCA 24-0078;08/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3013611;HUB;1;EA;OH;8T704;PRATT&WHITNEY - FAA 8130 ;FAA 8130;08/05/2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3015753;RETAINER;1;EA;OH;NSN;STANDARD AERO LTD - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3016459;SHAFT COUPLING;1;EA;OH;8B370;W.G TURBOPOWER FAA 8130;FAA 8130;09/08/2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3020684;GEARSHAFT-FUEL CONTROL DRIVE;1;EA;OH;2-106-9;8130 TEMPR TURBINES;FAA 8130;28/11/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3021581;TUBE-TRANS;2;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;01/12/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3021779;TUBE-NO.3+NO.4 BRG SCAV;1;EA;OH;NSN;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3022226;COMPRESSOR BLEED VALVE HOUSING;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3023034;TUBE-FUEL PRESSURE PRIMARY;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3024014;THERMOCOUPLE;1;EA;OH;3577024;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3024133;TUBE-CENTER OIL TANK;1;EA;OH;N/A;DALLAS AIRMOTIVE 8130;FAA 8130;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3024133;TUBE-CENTER OIL TANK;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3024133;TUBE-CENTER OIL TANK;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;17/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3024996;HOUSING ASSY THERMO BY-PASS & CHECK;1;EA;OH;P691;COVINGTON 8130;FAA 8130;30/08/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3027791;INSULATED AIR PRESSURE TUBE ASSY;1;EA;OH;NSN;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF D-2;3031832;TUBE-PRESSURE OIL TRANS,ASSY OF;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;17/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
