AC_Type,MPN,DESIGNATION,ATA,CAPABILITY,PMA,DOA,DER,Code_OEM,Design_OEM
A330,8TJ167GHV1,FUEL FLOW TRANSMITTER,73,"EASA, FAA, CAAC",,,,97424,AMETEK
A330,9-217-44,FUEL FLOW TRANSMITTER,73,"EASA, FAA, CAAC",,,,,
A330,9260065,EMERG.BEACON AFR A06,25,"EASA, FAA, CAAC",,,,F1089,PXL
A330,930-4301-001,FLATE PLATE,34,"EASA, FAA",,,,97896,HONEYWELL
A330,94N6097,TRANSMITTER-EMERG. LOCAT.,25,"EASA, FAA, CAAC",,,,F6614,ELTA
A330,94N6097A,TRANSMITER EMER / CLIENT,25,"EASA, FAA, CAAC",,,,F6614,ELTA
A330,94N6097B,TRANSMITTER-EMERG. LOCAT.,25,"EASA, FAA, CAAC",,,,F6614,ELTA
A330,957A0000-02,VALVE-TEMPERATURE CONTROL,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,957B0000-01,VALVE-TEMPERATURE CONTROL,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,9599-607-19502,RADIO ALTIMETER,34,"EASA, FAA, CAAC",,,,F0057,THALES COM
A330,9599-607-19503,RADIO ALTIMETER,34,"EASA, FAA, CAAC",,,,F0057,THALES COM
A330,9599-607-19504,TRANSCEIVER-RADIO ALTI,34,"EASA, FAA",,,,F0057,THALES COM
A330,96154566512X,DISPLAY MANAGEMENT COMPUT,31,"EASA, FAA, CAAC",,,,,
A330,96154566513X,DISPLAY MANAGEMENT COMPUT,31,"EASA, FAA",,,,,
A330,96154566514X,DISPLAY MANAGEMENT V514X,31,"EASA, FAA",,,,,
A330,96154566515X,DISPLAY MANAGEMENT V515X,31,"EASA, FAA",,,,,
A330,96154570512X,DISPLAY MANAGEMENT COMPUT,31,"EASA, FAA, CAAC",,,,D2439,DIEHL
A330,96154570513X,DISPLAY MANAGEMENT COMPUT,31,"EASA, FAA",,,,D2439,DIEHL
A330,96154570514X,DISPLAY MANAGEMENT V514X,31,"EASA, FAA",,,,D2439,DIEHL
A330,96154570515X,DISPLAY MANAGEMENT V515X,31,"EASA, FAA",,,,,
A330,962A0000-05,VALVE-TRIM AIR,21,"EASA, FAA",,X,,D9893,LIEBHERR
A330,962A0000-06,VALVE HOT AIR,21,"EASA, FAA",X,X,,F1958,LIEBHERR
A330,962A0000-07,VALVE HOT AIR,21,"EASA, FAA",X,X,,F1958,LIEBHERR
A330,963A0000-02,TRIM AIR VALVE,21,"EASA, FAA, CAAC",,,,F1958,LIEBHERR
A330,963B0000-01,TRIM AIR VALVE,21,"EASA, FAA, CAAC",,,,F1958,LIEBHERR
A330,964-0453-001,HF - COUPLER,23,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,964A0000-03,VALVE-FLOW CONTROL,21,"EASA, FAA",X,X,X,F1958,LIEBHERR
A330,964A0000-04,VALVE-FLOW CONTROL,21,"EASA, FAA",X,X,X,F1958,LIEBHERR
A330,964A0000-05,VALVE-FLOW CONTROL,21,"EASA, FAA, CAAC",X,X,X,F1958,LIEBHERR
A330,964A0000-06,VALVE-FLOW CONTROL,21,"EASA, FAA",X,,X,F1958,LIEBHERR
A330,964F0000-01,FLOW CONTROL VALVE,21,"EASA, FAA",X,,,F1958,LIEBHERR
A330,964F0000-02,FLOW CONTROL VALVE,21,"EASA, FAA",X,,,,
A330,965-0976-003-206-206,EGPWC,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,965-1676-001,ENHANCED GROUND PROXIMITY,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,965-1676-002,ENH.GRD PROX.WARN.CPTR,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,965-1676-003,ENHANCED GROUND PROXIMITY,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,965-1676-006,MKV,34,"EASA, FAA",,,,97896,HONEYWELL
A330,967-0512-002,DATA MANAGEMENT UNIT,31,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,967-0514-002,DATA MANAGEMENT UNIT,31,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,9700A1ABF23B,CYLINDER ASSY-OXYGEN,35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,9700C1ABF23A,BOUTEILLE OXYGENE,35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,9700C1ABF23B,BOUTEILLE OXYGENE KALIFA,35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,9700C1AF23AN,BOUTEILLE 02 PORTABLE,35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,9700C1AYY0N,"BOTTLE-OXYGEN,PORTABLE",35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,9700F1ABF23AM,"BOUTEILLE O2 (2L,4L,EROS)",35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,972630,"PUMP-HYDRAULIC,EDP",29,"EASA, FAA, CAAC",X,,,62983,EATON
A330,974540,PACKAGE ELECTRICAL PUMP,29,"EASA, FAA, CAAC",X,,,K4413,EATON
A330,974800,"PUMP-HYDRAULIC,EDP",29,"EASA, FAA, CAAC",X,X,X,K4413,EATON
A330,974976,"PUMP-HYDRAULIC,EDP",29,"EASA, FAA, CAAC",X,X,X,K4413,EATON
A330,975A0000-02,RAM AIR ACTUATOR,21,"EASA, FAA, CAAC",,X,,F1958,LIEBHERR
A330,975A0000-03,RAM AIR ACTUATOR,21,"EASA, FAA, CAAC",,X,,F1958,LIEBHERR
A330,976A0000-02,ACTUATOR-RAM AIR,21,"EASA, FAA, CAAC",,,,F1958,LIEBHERR
A330,977A0000-06,CONTROLLER-PACK TEMP.,21,"EASA, FAA, CAAC",,,,F1958,LIEBHERR
A330,977A0000-07,CONTROLLER-PACK TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,977B0000-01,CONTROLLER-PACK TEMP.,21,"EASA, FAA, CAAC",,,,F1958,LIEBHERR
A330,977B0000-02,CONTROLLER-PACK TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,978B0000-02,CONTROLLER-ZONE TEMP,21,"EASA, FAA, CAAC",,,,F1958,LIEBHERR
A330,978B0000-03,CONTROLLER-ZONE TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,978C0000-04,CONTROLLER-ZONE TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,978C0000-05,CONTROLLER-ZONE TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,978C0000-06,CONTROLLER-ZONE TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,978C0000-07,CONTROLLER-ZONE TEMP,21,"EASA, FAA",,,,F1958,LIEBHERR
A330,979786-4,VALVE-APU BLEED LOAD,49,"EASA, FAA",,,X,59364,HONEYWELL
A330,979786-5,VALVE-APU BLEED LOAD,49,"EASA, FAA",,,,,
A330,9800-2D1AF23AM,BOUTEILLE OXYGENE,35,"EASA, FAA, CAAC",,,,53655,AVOX
A330,980-4700-003,SOLID STATE FLIGHT DATA R,31,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,980-4700-042,SOLID STATE FLIGHT DATA R,31,"EASA, FAA, CAAC",,,,97896,HONEYWELL
A330,980-4750-002,S.S.FLIGHT DATA RECORDER,31,"EASA, FAA",,,,97896,HONEYWELL
A330,980-4750-009,S.S.FLIGHT DATA RECORDER,23,"EASA, FAA",,,,97896,HONEYWELL
A330,980-6020-001,SOLID STATE COCKPIT VOICE,23,"EASA, FAA, CAAC",,,,,
A330,980-6022-001,COCKPIT VOICE RECORDER,23,"EASA, FAA, CAAC",,,,,
A330,980-6032-023,HFR5 SOLID STATE COCKPIT,23,"EASA, FAA",,,,,
A330,983A0000-02,AIR CYCLE MACHINE,21,"EASA, FAA",,,X,70210,HONEYWELL
A330,A06000,ACTUATOR,28,"EASA, FAA, CAAC",,,,C3406,SITEC AERO
A330,A06A00,MOTOR,29,"EASA, FAA, CAAC",,,,C3406,SITEC AERO
A330,A06L00,ACTUATOR,29,"EASA, FAA, CAAC",,,,C3406,SITEC AERO
A330,A08000,FUEL ACTUATOR,28,"EASA, FAA, CAAC",,,,C3406,SITEC AERO
A330,A25315020-1,VALVE-BRAKE PARKING,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A25317-1,VALVE-SAFETY,29,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A25317-1A,VALVE-SAFETY,29,"EASA, FAA, CAAC",,,,,
A330,A25434021-001,BRAKE DUAL DISTR VALVE,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A25434021-1,EMERG BRK DUAL DIST VLV,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A25434021-2,BRAKE DUAL DISTR VALVE,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A25461020-1,AUTOMATIC SELECTOR VALVE,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A25461020-2,AUTOMATIC SELECTOR VALVE,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,A3403220100000,RADOME QUARTZ,53,"EASA, FAA",,,,F6198,AIRBUS
A330,A9232024200110,RADOME KEVLAR,53,"EASA, FAA",,,,D4296,AIRBUS
A330,A9232060600500,RADOME KEVLAR,53,"EASA, FAA",,,,D4296,AIRBUS
A330,A9232060600600,RADOME KEVLAR,53,"EASA, FAA",,,,D4296,AIRBUS
A330,A9232060600700,RADOME KEVLAR,53,"EASA, FAA",,,,FAPE3,AIRBUS
A330,ACP2788AC01,ACP-AUDIO CONTROL PANEL,23,"EASA, FAA",,X,,F6168,TEAM
A330,ACP2788AE01,AUDIO CONTROL PANEL,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,ACP2788AF01,AUDIO CONTROL PANEL,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,AE1502U01,MOTOR FAN,32,"EASA, FAA",,,,F4957,TECHNOFAN
A330,AE1502U02,MOTOR FAN,32,"EASA, FAA",,,,F4957,TECHNOFAN
A330,AMU3514CA03,AMU-AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,,,F6168,TEAM
A330,AMU3514CS01,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,,,F6168,TEAM
A330,AMU3514DS01,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,,,F6168,TEAM
A330,AMU4031LA110101,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,AMU4031LA120102,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,AMU4031LA130103,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,AMU4031LA140204,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,,,F6168,TEAM
A330,AMU4031LB130103,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,AMU4031LB140204,AUDIO MANAGEMENT UNIT,23,"EASA, FAA, CAAC",,X,,F6168,TEAM
A330,APE5100,CLOCK,31,"EASA, FAA, CAAC",,,,F0479,AIR PRECISIO
A330,APE5100-1,ELECTRONIC CLOCK,31,"EASA, FAA, CAAC",,,,F0479,AIR PRECISIO
A330,AV2014586-48,CYLINDER ASSY-OXYGEN,35,"EASA, FAA, CAAC",,,,D1379,B/E AEROSPAC
A330,AV2014595-48,CYLINDER ASSY-OXYGEN,35,"EASA, FAA, CAAC",,,,D1379,B/E AEROSPAC
A330,B490BAM0310,FLIGHT MANAGE.GUIDANCE CO,22,"EASA, FAA",,,,F9111,THALES
A330,B490CAM0308,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,B492AAM0411,FLIGHT CONTROL SECONDARY,27,"EASA, FAA, CAAC",,,,F9111,THALES
A330,B494AAM0615,FUEL CNTL & MONITORING CP,28,"EASA, FAA, CAAC",,,,F9111,THALES
A330,B494AAM0616,FUEL CNTL & MONITORING CP,28,"EASA, FAA, CAAC",,,,F9111,THALES
A330,B494AAM0617,FUEL CNTL & MONITORING CP,28,"EASA, FAA",,,,F9111,THALES
A330,B494AAM0618,FUEL CNTL & MONITORING CP,28,"EASA, FAA",,,,F9111,THALES
A330,BC2065C,SELCAL CODE PANEL,23,"EASA, FAA, CAAC",,,,F6168,TEAM
A330,C12349AC02,PRINTER,23,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12349DA02,PRINTER,31,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12404AA01,ATC/ TCAS CONTROL PANEL,34,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12404AB02,ATC/ TCAS CONTROL PANEL,34,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12848AA01,RADIO MANAGEMENT PANEL,23,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12848AB02,RADIO MANAGEMET PANEL,23,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12848CA01,RADIO MANAGEMENT PANEL,23,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12848CB01,RADIO MANAGEMENT PANEL,23,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12848DA01,RADIO MANAGEMENT PANEL,23,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12848DB01,RADIO MANAGEMENT PANEL,23,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12848EA01,RADIO MANAGEMENT PANEL,23,"EASA, FAA",,,,F9111,THALES
A330,C12849AA01,FLIGHT CONTROL UNIT,22,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12849AB02,FLIGHT CONTROL UNIT,22,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12849AB03,FLIGHT CONTROL UNIT,22,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C12849AB04,FLIGHT CONTROL UNIT,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12858BA01,FLIGHT MGNT GUID ENV CMPT,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12858BA02,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12858CA02,FLIGHT MANAGEMENT & ENVEL,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C12858CA03,FLIGHT MANAGEMENT & ENVEL,22,"EASA, FAA, CAAC",,,,,
A330,C13039BA01,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C13039CA01,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13039CA02,FMGEC,22,"EASA, FAA",,,,F9111,THALES
A330,C13164GA01,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13164HA01,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13164HA02,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13164HA03,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13164HA06,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13164HA07,FLIGHT MGNT.GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13200GA01,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13200GA03,FLIGHT MGNT.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C13200HA01,FLIGHT MGNT GUID.ENV.CPTR,22,"EASA, FAA",,,,F9111,THALES
A330,C19266BA01,MULTIPURP.CTRL DISPL.UNIT,22,"EASA, FAA, CAAC",,,,F9111,THALES
A330,C19266DA01,MULTIPURPOSE CTL AND DIS,22,"EASA, FAA",,,,F9111,THALES
A330,C19266EA01,MULTIPURP.CTRL DISPL.UNIT,22,"EASA, FAA",,,,F9111,THALES
A330,C19298AF05,LIQUID CRYSTAL DISPLAY UN,31,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C19366AF05,LIQUID CRYSTAL DISPLAY UN,31,"EASA, FAA, CAAC",,X,,F9111,THALES
A330,C20105100,TACHOMETER,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C20105100-1,TACHOMETER,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C20215000,BRAKE PEDAL TRANSMITTER,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C20288000-2,RETURN ACCUMULATOR,32,"EASA, FAA",,,,F6137,MESSIER
A330,C2029339C9C9C,BSCU,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C2029339D9D9D,BRAKE STEERING CNTRL UNIT,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C20374000-1,BRAKE SERVO VALVE,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C20374000-2,BRAKE SERVO VALVE,32,"EASA, FAA, CAAC",X,X,,F6137,MESSIER
A330,C24592020,MASTER CYLINDER,32,"EASA, FAA",,,,F6137,MESSIER
A330,C24592020-1,MASTER CYLINDER,32,"EASA, FAA",,,,F6137,MESSIER
A330,C24703002,PARKING BRAKE CTL VALVE,32,"EASA, FAA, CAAC",X,,,F6137,MESSIER
A330,C24703002-1,PARKING BRAKE CTL VALVE,32,"EASA, FAA, CAAC",X,,,F6137,MESSIER
A330,C24703002-2,PARKING BRAKE CTL VALVE,32,"EASA, FAA",X,,,F6137,MESSIER
A330,C24736000-0-2,STEERING CONTROL,32,"EASA, FAA, CAAC",,,,,
A330,C24736000-1,STEERING CONTROL,32,"EASA, FAA, CAAC",,,,,
A330,C24736000-2,STEERING CONTROL,32,"EASA, FAA, CAAC",,,,,
A330,C24736001-0-2,STEERING CONTROL,32,"EASA, FAA, CAAC",,,,,
A330,C24736001-1,STEERING CONTROL,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C24736001-2,STEERING CONTROL,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C24757020,SAFETY VALVE,32,"EASA, FAA, CAAC",,X,,F6137,MESSIER
A330,C24777020-3,MANIFOLD BRAKE NORMAL,32,"EASA, FAA",,,,F6137,MESSIER
A330,C24779020,MANIFOLD (NORM),32,"EASA, FAA",,,,F6137,MESSIER
A330,C24782000-1,SOLENOID VALVE NLG,32,"EASA, FAA",,,,F6137,MESSIER
A330,C24782000-2,SOLENOID VALVE NLG,32,"EASA, FAA",,,,F6137,MESSIER
A330,C24782000-3,SOLENOID VALVE NLG,32,"EASA, FAA",,,,F6137,MESSIER
A330,C24782000-3A,SOLENOID VALVE NLG,32,"EASA, FAA",,,,,
A330,C24782000-3B,SOLENOID VALVE NLG,32,"EASA, FAA",,,,,
A330,C24856000-11,ELECTRO-HYDRAULIC BLOCK,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C24856001-6,HYDRAULIC BLOCK,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C24856001-9,ELECTRO-HYDRAULIC BLOCK,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C24960000-1,VALVE-SAFETY,29,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,C24966000,VALVE-SAFETY,27,"EASA, FAA, CAAC",,,,F6137,MESSIER
A330,CE1909AA1,FAN-EXTRACTION,21,"EASA, FAA",,,,F4957,TECHNOFAN
A330,D23119510,NLG ELECTRICAL BOX,32,"EASA, FAA, CAAC",,,,F0189,MESSIER
A330,D23119550,BOX ELECTRICAL  NLG,32,"EASA, FAA, CAAC",,,,F0189,MESSIER
A330,D23298000,LOCKSTAY ACTUATOR NLG,32,"EASA, FAA, CAAC",,,,F0189,MESSIER
A330,D23352000-1,NLG RETRACTION ACTUATOR,32,"EASA, FAA",,,,F0189,MESSIER
A330,D23352000-2,NLG RETRACTION ACTUATOR,32,"EASA, FAA",,,,F0189,MESSIER
A330,D23352000-3,RETRACTION ACTUATOR,32,"EASA, FAA",,,,F0189,MESSIER
A330,D27310001000A0,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D27310001000AQ,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D27310001000AT,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D27310002000A0,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D27310002000AQ,SIDE STICK F/O,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D27310002000AT,SIDE STICK F/O,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D2731010000300,DAMPER,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D2731013000000,SPRING ROD,0,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D2731013000200,SPRING ROD,0,"EASA, FAA",,,,FAPE3,AIRBUS
A330,D52B6000-17,TRANSCOWL - 80E1,78,"EASA, FAA, CAAC",,,,1B6R3,MRAS
A330,D61950-10,BEARING,32,"EASA, FAA",,,,,
A330,D61952-1,PLUG,32,"EASA, FAA",,,,,
A330,D61954-10,BODY,32,"EASA, FAA",,,,,
A330,D62328-1,SLIDING ROD,32,"EASA, FAA",,,,,
A330,D67836,CYLINDER,32,"EASA, FAA",,,,,
A330,D67837,SLIDING ROD,32,"EASA, FAA",,,,,
A330,D67838,PLUG,32,"EASA, FAA",,,,,
A330,D67839,BEARING,32,"EASA, FAA",,,,,
A330,D67840,EYE END,32,"EASA, FAA",,,,,
A330,D67876,BODY,32,"EASA, FAA",,,,,
A330,D955000180009AF,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D9550001800600,SIDE STICK F/O,27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500018006AB,SIDE STICK F/O,27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500018006AF,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D9550001800700,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D95500018007AB,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D95500018007AC,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D95500018007AF,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D9550001800800,SIDE STICK F/O,27,"EASA, FAA",,,,F1698,OTTAWA
A330,D95500018008AB,SIDE STICK F/O,27,"EASA, FAA",,,,F1698,OTTAWA
A330,D9550001800900,SIDE STICK F/O,27,"EASA, FAA",,,,F1698,OTTAWA
A330,D95500018009AB,SIDE STICK F/O,27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500018009AC,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D9550001801100,SIDE STICK F/O,27,"EASA, FAA",,,,F1698,OTTAWA
A330,D95500018011AB,SIDE STICK F/O,27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500018011AF,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D9550001801300,SIDE STICK F/O,27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D9550001801400,SIDE STICK F/O,27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D9550001801700,SIDE STICK F/O,27,"EASA, FAA",,,,F1698,OTTAWA
A330,D9550001801800,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,D9550001900600,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019006AB,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019006AF,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019006AG,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D9550001900700,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019007AB,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019007AC,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019007AF,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D9550001900800,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500019008AB,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D9550001900900,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,F1698,OTTAWA
A330,D95500019009AB,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500019009AF,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D95500019009AG,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D9550001901100,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,F1698,OTTAWA
A330,D95500019011AB,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D95500019011AF,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D9550001901300,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D9550001901400,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,D9550001901700,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,AFKLD,CAI FIRST
A330,D9550001901800,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,DK120,BEACON ULB 30 DAY,23,"EASA, FAA, CAAC",,,,94970,DUKANE
A330,ELP362D,UNDERWATER LOCATOR BEACON,23,"EASA, FAA, CAAC",,,,4U270,
A330,F2727156000000,ROD ASSY-SPRING,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F2727156000200,ROD ASSY-SPRING,27,"EASA, FAA",,,,,
A330,F27310011000AC,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,F27310011000AE,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,F27310011000AG,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,F27310011000AJ,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310011000AL,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,,
A330,F27310011000AM,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310011000AN,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310011000AP,SIDE STICK CAPTAIN (LH),27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310012000AC,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,F27310012000AE,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,F27310012000AG,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,F27310012000AJ,SIDE STICK F/O,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310012000AL,SIDE STICK F/O,27,"EASA, FAA",,,,,
A330,F27310012000AM,SIDE STICK F/O,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310012000AN,SIDE STICK F/O,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310012000AP,SIDE STICK F/O,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310013000AA,HANDGRIP MANCHE CPT,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310013000AC,HANDGRIP MANCHE CPT,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310014000AA,HANDGRIP  MANCHE OPL,27,"EASA, FAA",,,,FAPE3,AIRBUS
A330,F27310014000AC,HANDGRIP  MANCHE OPL,27,"EASA, FAA",,,,FAPE3,AIRBUS
