Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;92-000300-100-2;STRUCTUR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000325-100-2;92-000325-100-2;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000400-100-1;STRUCTUR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000400-100-2;STRUCTUR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000500-200-0;LINK AY-ENS BIELLETTE LIAISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000601-950-0;CACHE CENDRIER;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;92-000700-360-0;COVER BOTTOM ****TISSU BFE *****;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000700-460-0;COVER BACKREST *******TISSU BFE******;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000703C430-0;BACK CUSH+FBL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000704-460-0;HOUS DOS DAM;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-000750360-0;BOT COVER-HOUSSE ASSISE *****TISSU BFE***;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9200-266-0;PACKING;;;;9;;;;;;;;;;;;F0422;;IND2;8
;9200-365-0;SEAL;;;;9;;;;;;;;;;;;F0422;;IN D2;5
;92-600A710-1;FAIRING CAPOT ACC CENT (CENT);;;;9;;;;;;;;;;;;F0465;;SICMA;1
;92-615-0-0;SWITCH;;;;9;;;;;;;;;;;;F0214;;ECE;1
;94-000100-070-0;BRIDGE H041;;;;9;;;;;;;;;;;;F0465;;SICMA;7
;94-000100-100-1;SPREADER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-000100-100-2;SPREADER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-000100-200-1;SPREADER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-000100-200-2;ENS CROSSE CENT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-000200-127-0;SPACER;;;;9;;;;;;;;;;;;F0465;;SICMA;3
;94-000705-950-0;DRESS COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-000706-950-0;POCHETTE LITTERATUE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401900-26;RIGHT STANDARD SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401900-32;RIGHT REAR SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401901-24;RIGHT EXIT SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401901-28;RIGHT AFT FACING SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401910-25;LEFT STANDARD SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401910-31;LEFT REAR SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9401911-23;LEFT EXIT SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406000-26;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406000-30;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406001-24;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406001-28;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406010-25;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406010-29;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9406011-23;STD DOUBLE SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;940-605-31;REPLACED BY 940-605-32;;;;9;;;;;;;;;;;;F0553;;IND7;
;940-605-32;REPLACED BY 940-638-X;;;;9;;;;;;;;;;;;F0553;;IND7;
;940-605-41;REPLACED BY 940-605-42;;;;9;;;;;;;;;;;;F0553;;IND7;
;940-605-42;REPLACED BY 940639-X;;;;9;;;;;;;;;;;;F0553;;IND7;
;940-638-X;INDICATOR (KG);;;;9;;;;;;;;;;;;F0553;;IND7;1
;940-639-X;INDICATOR (LBS);;;;9;;;;;;;;;;;;F0553;;IND7;1
;9412011-33;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-701001-469-0;HOUSSE DOSSIER DAM ARKIA 9402;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-702001-959-0;POCHETTE LITT.CUIR ANZ 9402;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-705001-466-0;DRESS COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-708001-469-0;COVER BACKREST;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-711001-366-0;DRESS COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-711001C331-0;STD BOTTOM CUSHION;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-714001-337-0;STANDARD BOTTOM COVER REF F0408015;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-714001-437-0;BACKREST COVER REF F0408017;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;94-714002-337-0;IAT BOTTOM COVER REF F0408016;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000100-010-0;CLIP;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-000100-102-0;EMBASE SIMPLE;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-000100-317-0;SPACER;;;;9;;;;;;;;;;;;F0465;;SICMA;3
;95-000100-707-0;VERROU PIED AV;;;;9;;;;;;;;;;;;F0465;;SICMA;4
;95-000100-900-0;ENS TOLE ASS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000101-900-1;ENS TOLE ASS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000101-900-2;ENS TOLE ASS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000110-102-0;BLOCAGE AXE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000110-104-0;SHEM-CALE;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-000110-106-0;ENTRETOISE;;;;9;;;;;;;;;;;;F0465;;SICMA;6
;95-000110-107-1;RESSORT VERROU;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-000110-107-2;RESSORT VERROU;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-000110-109-1;VERROU;;;;9;;;;;;;;;;;;F0465;;SICMA;3
;95-000110-109-2;PLATE;;;;9;;;;;;;;;;;;F0465;;SICMA;3
;95-000110-405-0;SHAFT, HOOKING;;;;9;;;;;;;;;;;;F0465;;SICMA;
;95-000200-000-1;ENS DOS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-000-2;ENS DOS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-014-0;GARNISSAGE MOUSSE STD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-060-1;MOYEU DE DOSSIER G;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-060-2;MOYEU DE DOSSIER D;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-061-1;MOYEU;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-061-2;MOYEU;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000200-100-0;STRUCT DOS STD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000210-014-0;MOUS AR DOS STD;;;;9;;;;;;;;;;;;F0465;;SICMA;3
;95-000300-100-1;ARMREST;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000300-100-2;STRUCT ACCD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000380-120-0;ENS BEQUILLE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000500-002-0;RONDELLE BO;;;;9;;;;;;;;;;;;F0465;;SICMA;4
;95-000500-003-0;RONDELLE BO;;;;9;;;;;;;;;;;;F0465;;SICMA;4
;95-000500-004-0;RONDELLE DE FRICTION;;;;9;;;;;;;;;;;;F0465;;SICMA;8
;95-000500-356-0;SPACER;;;;9;;;;;;;;;;;;F0465;;SICMA;7
;95-000501-001-0;ENTRETOISE ART ACC;;;;9;;;;;;;;;;;;F0465;;SICMA;6
;95-000502-001-0;SPACER SMALL;;;;9;;;;;;;;;;;;F0465;;SICMA;6
;95-000510-010-0;EXCENTRIQUE;;;;9;;;;;;;;;;;;F0465;;SICMA;4
;95-000510-012-0;BAGUE;;;;9;;;;;;;;;;;;F0465;;SICMA;8
;95-000600-003-0;SHAFT;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-000600-004-0;PLAQUE RENFORT;;;;9;;;;;;;;;;;;F0465;;SICMA;3
;95-000600-200-0;ARMCAP;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000601A720-1;CAPOT ACCD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000601A720-2;CAPOT ACCD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000603-005-0;RESSORT POCHETTE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000605-005-0;RESSORT POCHETTE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000605-005-1;SPRING;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000605-005-2;SPRING;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000612A960-1;CAPOT AR CROSSE CLOISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;950006129601041;CAPOT AR CROSSE CLOISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000620A960-1;H034- ARM COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000620A960-2;CAPOT AR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000630A700-2;CAPOT ACCD HAND;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000630A710-1;CAPOT INF ACC HAND;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000630A710-2;CAPOT INF ACC HAND;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000650-120-0;CAPOT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000650A600-1;FAIRING LH EXTERNAL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000650A600-2;FAIRING RH EXTERNAL  ;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000660A590-1;CAPOT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000660A590-2;CAPOT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000720-460-0;HOUS DOS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000720C430-0;ENS MOUS DOS + FBL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000750-600-1;CAPOT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000750-600-2;DESSUS ACCD CUIR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000750-650-1;ARM CAP ASSY L.H;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000750-650-2;ARM CAP ASSY R.H;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000753-460-0;HOUS DOS SK6;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000753-466-0;SEAT BACK COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000753-467-0;HOUS DOS 9409;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000753C430-0;BACKREST CUSHION;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000900-004-0;SHAFT;;;;9;;;;;;;;;;;;F0465;;SICMA;6
;95-000900-300-1;BRAS DE TAB;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000900-300-2;BRAS DE TAB;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-000900-400-0;TRAVERSE EQ;;;;9;;;;;;;;;;;;F0465;;SICMA;
;95-001704-469-0;HOUSSE DOS CUIR IZ3 9401;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-001900-200-1;FERRURE ASSEMBLEE TAB DORS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-001900-200-2;FERRURE ASSEMBLEE TAB DORS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-002900-010-1;EMBOUT;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-002900-010-2;EMBOUT;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-002900-200-0;DRIVE;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;95-002952A100-0;PLATE TAB P053 P070;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-003210-000-1;ENS DOS CENT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-003210-000-2;ENS DOS CENT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-003230-000-1;ENS DOS CLOISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-003230-000-2;ENS DOS CLOISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-003250-000-1;ENS DOS COULOIR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-003250-000-2;ENS DOS COULOIR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-005107-900-0;TOLE ASS ;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007210-100-1;STRUCT DOS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007210-100-2;STRUCT DOS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007210-120-0;FERRURE ASSEMBLEE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007230-000-1;ENS DOS CLOISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007230-000-2;ENS DOS CLOISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007250-000-1;ENS DOS COULOIR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-007250-000-2;ENS DOS COULOIR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;95-100300-100-2;ARM REST STRUCTURE RH;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9541-300;ARMATURE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;96-000100-100-1;SPREADER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000100-100-2;SPREADER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000100-200-1;SPREADER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000100-710-0;TIEBAR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000101-707-0;TETON AV;;;;9;;;;;;;;;;;;F0465;;SICMA;5
;96-000101-770R0;ENS TETON AV;;;;9;;;;;;;;;;;;F0465;;SICMA;2
;96-000500-001-0;CLAMP;;;;9;;;;;;;;;;;;F0465;;SICMA;5
;96-000500-002-0;SPACER;;;;9;;;;;;;;;;;;F0465;;SICMA;4
;96-000500-200-0;LINK;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000601-005-0;RESSORT POCHETTE;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000700-360-0;HOUS ASS STD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000700-950-0;POCKET COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000700-956-0;LITERATURE POCKET COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000700B330-0;ENS MOUS ASS;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000701-360-0;HOUS ASS STD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000701B330-0;ENS MOUS + FBL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000702-360-0;HOUS ASS IAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000702B330-0;ENS MOUS + FBL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000710-360-0;HOUS ASS YW3 9620;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000710B330-0;HOUS ASS + FBL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000711-360-0;STANDARD BOTTOM COVER REF F319374;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000711-367-0;BOTTOM COVER ATR 72 code art M3 F381228;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000711-369-0;HOUSSE ASS CUIR IZ3 9401;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000711B330-0;CUSHION;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000712-360-0;IAT BOTTOM COVER REF F319370;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000712-367-0;BOTTOM COVER ATR 72 code art M3 F381232;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000712-369-0;HOUSSE ASS CUIR;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000715-366-0;SEAT BOTTOM COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000715B330-0;ENS MOUS + FBL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-000716-366-0;IAT BOTTOM COVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-001500-200-0;BIELLETTE DE LIAISON;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-001503-200-0;ENS BIELLETTE BREAKOVER;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-030500-005-0;SUPPORT VERROU;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-030501-005-0;SUPPORT VERROU;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9605200-06                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9605210-05                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9608200-02                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9608201-04                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9608210-01                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9608211-03                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9609200-32                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9609210-31                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9611200-22                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9611210-21                    ;SEAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9612200-02;IH1AT7 SK4 DBLE STD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9612200-22;IHIAT7 SK4 DBLE HAND;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9633-32;NO LONGER AVAILABLE;;;;9;;;;;;;;;;;;F0465;;SICMA;
;9633-33;NO LONGER AVAILABLE;;;;9;;;;;;;;;;;;F0465;;SICMA;
;9643200-06;QV3 ITEM 6;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9643210-05;QV3 ITEM 5;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646200-02;9W3 ITEM 2;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646200-05;;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646200-10;9W3 ITEM 10;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646201-04;9W3 ITEM 4;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646210-01;9W3 ITEM 1;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646210-05;9W3 ITEM 5;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646210-11;9W3 ITEM 11;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9646211-03;9W3 ITEM 3;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-721001-460-0;IAT BACKREST COVER REF F319359;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-733001-467-0;BOTTOM COVER ATR 72 code art M3 F381234;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-736001C331-0;BOTTOM CUSHION STD;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;96-736002C331-0;BOTTOM CUSHION IAT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;9700A1AYY0N                   ;CYLINDER;;;;9;;;;;;;;;;;;F5341;;IND4;1
;9700C1AYY0N                   ;CYLINDER;;;;9;;;;;;;;;;;;F5341;;IND4;1
;972A8-2;VAP.RELIEF VALVE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;973A4-1;THERM. REL. VALVE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;986A14-4;CHECK VALVE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;A717570 / 717-570;COLONETTE H M2X16;;;;9;;;;;;;;;;;;F0553;;IND7;1
;A724724;BUTTON;;;;9;;;;;;;;;;;;F0553;;IN D7;1
;A730243;BOARD, MOTHER;;;;9;;;;;;;;;;;;F0553;;IN D7;1
;A730248;BOARD, INPUT;;;;9;;;;;;;;;;;;F0553;;IN D7;1
;A730251;BOARD, CPU;;;;9;;;;;;;;;;;;F0553;;IN D7;1
;A796986;EQUIP CODING WHEEL Alternate PN 796986 ou 796-986;;;;9;;;;;;;;;;;;F0553;;IND7;1
;A797749;57,3647477;;;;9;;;;;;;;;;;;F0553;;IND7;2
;AA71-56;PIN;;;;9;;;;;;;;;;;;F0422;;IND2;2
;AA73-33;PIN;;;;9;;;;;;;;;;;;F0422;;IN D2;33
;AAVEL50-215A;VELCRO MOQ = 25Meters;;;;9;;;;;;;;;;;;F0465;;SICMA;25
;ABL01-07;LEVER;;;;9;;;;;;;;;;;;F0422;;IND2;1
;ABO01-07;SHUTTER;;;;9;;;;;;;;;;;;F0422;;IND2;1
;ABS01-28;SEAT;;;;9;;;;;;;;;;;;F0422;;IND2;1
;AFG0341165;BELT;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;AFG0347178;CLIPS;;;;9;;;;;;;;;;;;F0465;;SICMA;4
;AFG0408090;REEL;;;;9;;;;;;;;;;;;F0465;;SICMA;1
;AHT118-6-16V330MM;IN D7;;;;9;;;;;;;;;;;;F0553;;IND7;7
;AJ11-22;SEAL;;;;9;;;;;;;;;;;;F0422;;IN D2;1
;AJ11-23;SEAL;;;;9;;;;;;;;;;;;F0422;;IN D2;1
;AJ25-54;GASKET;;;;9;;;;;;;;;;;;F0422;;IND2;2
;AJ30-110;GASKET;;;;9;;;;;;;;;;;;F0422;;IND2;5
;AJ30-111;GASKET;;;;9;;;;;;;;;;;;F0422;;IND2;4
;AJ30-113;GASKET;;;;9;;;;;;;;;;;;F0422;;IN D2;3
;AJ32-09;GASKET;;;;9;;;;;;;;;;;;F0422;;IND2;2
;AJ32-12;SEAL;;;;9;;;;;;;;;;;;F0422;;IN D2;1
;AJ60-115;PACKING;;;;9;;;;;;;;;;;;F0422;;IN D2;2
;AJ60-116;PACKING;;;;9;;;;;;;;;;;;F0422;;IN D2;2
;AJ60-14;O-RING;;;;9;;;;;;;;;;;;F0422;;IND2;4
;AJ60-150;PACKING;;;;9;;;;;;;;;;;;F0214;;ECE;
;AJ60-59;O-RING;;;;9;;;;;;;;;;;;F0422;;IN D2;5
;AJ63-57;O'RING;;;;9;;;;;;;;;;;;F0422;;IND2;3
;AJ64-108;ORING;;;;9;;;;;;;;;;;;F0422;;IND2;2
;AKS01-01;VALVE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;AKS01-01A;VALVE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;AN173H3A;BOLT;;;;9;;;;;;;;;;;;F0280;;ECE;9
;AN4-14A;SCREW;;;;9;;;;;;;;;;;;F0465;;SICMA;100
;AN4-16A;BOLT;;;;9;;;;;;;;;;;;F0465;;SICMA;100
;AN525-832R7;SCREW;;;;9;;;;;;;;;;;;F0465;;SICMA;200
;AN526-832R6;SCREW;;;;9;;;;;;;;;;;;F0465;;SICMA;200
;AN565A832H8;GRUBSCR;;;;9;;;;;;;;;;;;F0465;;SICMA;100
;AN565B1032H3;SETSCREW VIAN565B1032H3;;;;9;;;;;;;;;;;;F0465;;SICMA;100
;AN565F10-32H8;SCREW VIAN565F10-32H8;;;;9;;;;;;;;;;;;F0465;;SICMA;100
;AP20-02;LUG;;;;9;;;;;;;;;;;;F0422;;IND2;22
;AR38-12;SPRING;;;;9;;;;;;;;;;;;F0422;;IN D2;2
;AR38-27;SPRING;;;;9;;;;;;;;;;;;F0422;;IND2;13
;AR38-40;SPRING;;;;9;;;;;;;;;;;;F0422;;IND2;5
;AR42-11;SPRING;;;;9;;;;;;;;;;;;F0422;;IN D2;6
;AR42-12;SPRING;;;;9;;;;;;;;;;;;F0422;;IN D2;3
;AR42-40;SPRING ;;;;9;;;;;;;;;;;;F0422;;IN D2;2
;AR42-52;SPRING;;;;9;;;;;;;;;;;;F0422;;IND2;2
;AR78-167;WASHER;;;;9;;;;;;;;;;;;F0422;;IND2;3
;AR78-184;WASHER;;;;9;;;;;;;;;;;;F0422;;IN D2;6
;AV60-21;SCREW;;;;9;;;;;;;;;;;;F0422;;IND2;10
;B8Q1QC016004ACG;SCREW;;;;9;;;;;;;;;;;;F0553;;IN D7;80
;B8Q1QC020005ACG;SCREW;;;;9;;;;;;;;;;;;F0553;;IND7;122
;B8Q1QC020006ACG;SCREW;;;;9;;;;;;;;;;;;F0553;;IND7;43
;B8Q1QC030008ACG;SCREW;;;;9;;;;;;;;;;;;F0553;;IN D7;124
;B8Q1ZD030008A;SCREW;;;;9;;;;;;;;;;;;F0280;;ECE;
;B8Q1ZG016004APA;SCREW;;;;9;;;;;;;;;;;;F0553;;IN D7;17
;B97N19-201;VALVE;;;;9;;;;;;;;;;;;F0422;;IND2;1
;BD649;XSISTOR;;;;9;;;;;;;;;;;;F0280;;ECE;
;BHQ1AG020006UL;WASHER;;;;9;;;;;;;;;;;;F0280;;ECE;
;BYW98-100;DIODE;;;;9;;;;;;;;;;;;F0553;;IN D7;17
;BZX55C5V1;DIODE;;;;9;;;;;;;;;;;;F0553;;IND7;80
;C031-10V100MFK;CAPACITR;;;;9;;;;;;;;;;;;F0280;;ECE;
;CBP6-05;COVER;;;;9;;;;;;;;;;;;F0214;;ECE;3
;CBP6-06A;SW-GUARD;;;;9;;;;;;;;;;;;F0214;;ECE;3
;CC1501;RING;;;;9;;;;;;;;;;;;F0214;;ECE;#REF!
;CD4001BF;MCRCRCT;;;;9;;;;;;;;;;;;F0280;;ECE;
;CD4011BF;MCRCRCT;;;;9;;;;;;;;;;;;F0280;;ECE;
;CD4060BF3A;MCRCRCT;;;;9;;;;;;;;;;;;F0280;;ECE;
;CE52-100V33UJ;CAPACITOR;;;;9;;;;;;;;;;;;F0553;;IN D7;12
;CI7122D6;HARNESS;;;;9;;;;;;;;;;;;F0465;;SICMA;100
;CI7133D10;CIRCLIP;;;;9;;;;;;;;;;;;F0465;;SICMA;200
;CI7133D5;RING;;;;9;;;;;;;;;;;;F0465;;SICMA;200
;CI7133D7;CIRCLIP;;;;9;;;;;;;;;;;;F0465;;SICMA;200
;CI7133D8;RING;;;;9;;;;;;;;;;;;F0465;;SICMA;200
;CMK80-01;MONOCONTACT OXYGENE;;;;9;;;;;;;;;;;;F5341;;IND4;1
;CN54-63V100KM;CAPACITOR;;;;9;;;;;;;;;;;;F0553;;IN D7;6
;CN60-2C1-63V1MM;CAPACITR;;;;9;;;;;;;;;;;;F0280;;ECE;
